target_id	length	eff_length	est_counts	tpm
FBtr0072556	1757	1563.92	521.307	12.1942
FBtr0076273	1212	1018.92	4561.52	163.773
FBtr0346544	1544	1350.92	28.4833	0.771318
FBtr0273414	1809	1615.92	125	2.82985
FBtr0088377	906	712.92	407.036	20.8865
FBtr0088378	1231	1037.92	27.5805	0.972102
FBtr0303149	1206	1012.92	4	0.144463
FBtr0333077	2654	2460.92	455.19	6.76656
FBtr0333080	2654	2460.92	27.2243	0.404699
FBtr0333079	1988	1794.92	0	0
FBtr0113150	1508	1314.92	0	0
FBtr0333078	2574	2380.92	113.586	1.74523
FBtr0086781	701	507.975	1485	106.944
FBtr0345610	381	199.74	692.823	126.891
FBtr0077546	359	180.424	8879.18	1800.32
FBtr0074018	1616	1422.92	2649.06	68.1058
FBtr0086984	1306	1112.92	583	19.1636
FBtr0340127	1637	1443.92	0	0
FBtr0088450	3827	3633.92	4903.68	49.3651
FBtr0331955	2829	2635.92	0.00026632	3.69611e-06
FBtr0302176	2911	2717.92	184.323	2.48093
FBtr0086551	497	307.231	658	78.3491
FBtr0302082	5384	5190.92	527.479	3.71736
FBtr0074784	5260	5066.92	494.521	3.57038
FBtr0334548	4156	3962.92	2048.94	18.9142
FBtr0085744	3667	3473.92	762.07	8.02506
FBtr0085743	3062	2868.92	5084.28	64.8312
FBtr0085742	2980	2786.92	187.818	2.46539
FBtr0473370	3230	3036.92	0.872472	0.0105097
FBtr0332554	4173	3979.92	164.362	1.51078
FBtr0079135	1800	1606.92	3157.64	71.8855
FBtr0303476	2195	2001.92	166.865	3.04925
FBtr0084710	2272	2078.92	1081.13	19.0246
FBtr0072151	1842	1648.92	1149	25.4914
FBtr0075390	3436	3242.92	270	3.0458
FBtr0112385	396	213.285	3.26586	0.560158
FBtr0340210	561	369.302	4.73414	0.468956
FBtr0073228	828	634.92	1758	101.292
FBtr0290125	558	366.376	1	0.0998497
FBtr0343806	4719	4525.92	3.668	0.029648
FBtr0343807	7002	6808.92	236.245	1.26928
FBtr0084095	7188	6994.92	2468.75	12.9113
FBtr0343805	4551	4357.92	11.3323	0.0951291
FBtr0087185	1977	1783.92	920	18.8663
FBtr0310380	2400	2206.92	5.80186	0.0961731
FBtr0310383	2385	2191.92	62.5593	1.0441
FBtr0310381	2445	2251.92	4.57915	0.0743884
FBtr0310384	2158	1964.92	79.3692	1.47768
FBtr0310382	2340	2146.92	82.733	1.40973
FBtr0087442	1173	979.92	3400.39	126.944
FBtr0305588	1558	1364.92	333.253	8.93183
FBtr0087441	1192	998.92	783.357	28.6881
FBtr0302331	1626	1432.92	38.5912	0.985234
FBtr0345575	2959	2765.92	469.844	6.21423
FBtr0088761	540	348.732	320.037	33.5724
FBtr0333556	927	733.92	13.3375	0.664811
FBtr0334465	7574	7380.92	0.170916	0.00084712
FBtr0334463	4665	4471.92	11.8637	0.0970511
FBtr0073526	4839	4645.92	1133.61	8.92619
FBtr0334464	8842	8648.92	310.255	1.31229
FBtr0073527	5218	5024.92	2462.1	17.9246
FBtr0347574	6349	6155.92	421.292	2.50359
FBtr0347573	6398	6204.92	109.708	0.646809
FBtr0079581	1846	1652.92	368	8.14459
FBtr0079966	576	384.114	11	1.04762
FBtr0339512	643	450.167	0	0
FBtr0301445	1520	1326.92	0	0
FBtr0084472	1532	1338.92	46.1102	1.25984
FBtr0080367	1815	1621.92	426.189	9.61271
FBtr0339797	5650	5456.92	421.717	2.82714
FBtr0080968	3449	3255.92	687.283	7.72209
FBtr0080969	4427	4233.92	0	0
FBtr0113825	2923	2729.92	502.454	6.73317
FBtr0334735	1203	1009.92	28.3965	1.02861
FBtr0113824	1579	1385.92	287.612	7.59176
FBtr0113827	1518	1324.92	22.8338	0.630466
FBtr0113826	1386	1192.92	1198.93	36.7668
FBtr0081670	1267	1073.92	27	0.91974
FBtr0345588	1446	1252.92	224.708	6.56099
FBtr0072583	1159	965.92	1986.52	75.2359
FBtr0304797	1306	1112.92	127.218	4.18174
FBtr0072584	1262	1068.92	110.552	3.78352
FBtr0072662	4876	4682.92	29.7025	0.232033
FBtr0331863	6339	6145.92	701.208	4.17381
FBtr0100256	1109	915.92	13.0896	0.522809
FBtr0073393	8171	7977.92	327	1.49945
FBtr0334170	1229	1035.92	1	0.035314
FBtr0336971	2368	2174.92	6	0.100921
FBtr0344025	1160	966.92	2	0.0756681
FBtr0100866	162	42.1608	172	149.243
FBtr0076471	1206	1012.92	446.795	16.1364
FBtr0343844	1149	955.92	16.4814	0.630733
FBtr0077942	917	723.92	116.759	5.9003
FBtr0329947	917	723.92	116.759	5.9003
FBtr0113290	1608	1414.92	15.4183	0.398637
FBtr0084901	1407	1213.92	0	0
FBtr0113291	1742	1548.92	1441.06	34.0351
FBtr0113289	1934	1740.92	3545.98	74.5127
FBtr0087715	1683	1489.92	276.973	6.80061
FBtr0344342	7197	7003.92	7.45761	0.0389522
FBtr0304919	7128	6934.92	13.6957	0.0722464
FBtr0304920	7323	7129.92	11.8744	0.0609254
FBtr0112625	7200	7006.92	0	0
FBtr0302036	6162	5968.92	63.8522	0.391339
FBtr0304918	8761	8567.92	764.12	3.26257
FBtr0082105	1435	1241.92	131.892	3.88508
FBtr0100537	1535	1341.92	558.872	15.2356
FBtr0306159	682	489.074	2	0.149599
FBtr0083894	1198	1004.92	43	1.56535
FBtr0087613	3481	3287.92	0	0
FBtr0087614	5738	5544.92	4333.93	28.593
FBtr0087612	7528	7334.92	0	0
FBtr0305592	7888	7694.92	6556.89	31.1722
FBtr0073672	3719	3525.92	0	0
FBtr0306522	6524	6330.92	21.8	0.125969
FBtr0332993	11220	11026.9	534.621	1.77364
FBtr0074800	9826	9632.92	56.7788	0.215626
FBtr0306520	9896	9702.92	51.8438	0.195464
FBtr0306521	6603	6409.92	29.144	0.16633
FBtr0100839	8024	7830.92	765.22	3.57476
FBtr0074801	5874	5680.92	46.7565	0.30109
FBtr0306523	5631	5437.92	782.656	5.26516
FBtr0345638	2135	1941.92	0	0
FBtr0079429	2033	1839.92	1281.32	25.4761
FBtr0079430	1821	1627.92	74.6761	1.67811
FBtr0310010	5972	5778.92	0	0
FBtr0076053	6275	6081.92	7.38742	0.044435
FBtr0334110	5969	5775.92	1.87035e-08	1.18461e-10
FBtr0076055	5849	5655.92	0.769817	0.00497918
FBtr0076056	5505	5311.92	314.423	2.16539
FBtr0076057	5832	5638.92	24.759	0.160624
FBtr0076054	6026	5832.92	19.1323	0.119992
FBtr0334109	5502	5308.92	643.99	4.43758
FBtr0310009	5846	5652.92	1.53825	0.00995469
FBtr0083911	2149	1955.92	1039	19.4329
FBtr0081586	415	229.98	0	0
FBtr0306976	579	387.114	313.001	29.5788
FBtr0346588	2482	2288.92	0	0
FBtr0306975	2250	2056.92	355.999	6.33148
FBtr0301495	5890	5696.92	949.895	6.0997
FBtr0301494	6239	6045.92	2671.47	16.1645
FBtr0301496	6846	6652.92	185.634	1.02075
FBtr0114465	5917	5723.92	0.000663873	4.24292e-06
FBtr0075218	1928	1734.92	533	11.2388
FBtr0302292	1872	1678.92	0	0
FBtr0073999	992	798.92	0	0
FBtr0346086	1082	888.92	0	0
FBtr0072952	5184	4990.92	101.772	0.745966
FBtr0072950	2492	2298.92	0	0
FBtr0072953	5196	5002.92	0	0
FBtr0072954	4820	4626.92	682.334	5.39483
FBtr0072951	5126	4932.92	428.448	3.17736
FBtr0335171	587	394.918	33.9954	3.1491
FBtr0335172	785	591.92	3.00464	0.185696
FBtr0075055	1221	1027.92	673	23.9513
FBtr0082460	2783	2589.92	1	0.0141249
FBtr0113262	2616	2422.92	0	0
FBtr0113261	2733	2539.92	0	0
FBtr0303219	4222	4028.92	710	6.44678
FBtr0091520	681	488.074	5	0.374764
FBtr0083741	974	780.92	0	0
FBtr0082685	1173	979.92	2	0.0746642
FBtr0076852	1786	1592.92	1782.05	40.9261
FBtr0332724	2121	1927.92	1668.95	31.6684
FBtr0073923	2894	2700.92	525	7.11084
FBtr0086570	4042	3848.92	3564.77	33.8817
FBtr0331977	4298	4104.92	21.2335	0.18923
FBtr0075498	1503	1309.92	0	0
FBtr0333600	2159	1965.92	545	10.1415
FBtr0088960	1901	1707.92	341	7.30399
FBtr0334130	1247	1053.92	2309.16	80.1529
FBtr0334131	1406	1212.92	762.843	23.0079
FBtr0080815	948	754.92	0	0
FBtr0074978	1652	1458.92	98	2.45735
FBtr0335010	1841	1647.92	189.443	4.20549
FBtr0301116	1754	1560.92	55.3252	1.29663
FBtr0083814	2279	2085.92	521.222	9.1411
FBtr0083813	1830	1636.92	771.524	17.2423
FBtr0335009	1821	1627.92	0.000368894	8.28976e-06
FBtr0335008	1911	1717.92	178.029	3.79106
FBtr0342741	4865	4671.92	972	7.61104
FBtr0332015	4574	4380.92	90.4038	0.754909
FBtr0305620	4242	4048.92	298.938	2.70094
FBtr0332016	3207	3013.92	206.656	2.50836
FBtr0305621	4243	4049.92	5.84547	0.0528015
FBtr0332017	4111	3917.92	73.1565	0.683078
FBtr0332627	896	702.92	664	34.557
FBtr0083571	1847	1653.92	15	0.33178
FBtr0089937	2398	2204.92	494.256	8.20035
FBtr0087478	2966	2772.92	232.225	3.06369
FBtr0332466	3460	3266.92	777.435	8.7056
FBtr0080986	1806	1612.92	32.2715	0.731948
FBtr0344781	1392	1198.92	27.4982	0.839048
FBtr0303252	1174	980.92	46.7828	1.74472
FBtr0303253	1068	874.92	117.448	4.91076
FBtr0079911	1965	1771.92	355.898	7.34775
FBtr0079271	2252	2058.92	301.564	5.35812
FBtr0331186	1927	1733.92	68.4364	1.44388
FBtr0089473	3219	3025.92	1279.22	15.4653
FBtr0303364	7500	7306.92	0	0
FBtr0089471	7561	7367.92	1757.92	8.72826
FBtr0337101	8067	7873.92	0	0
FBtr0290015	3502	3308.92	124.083	1.37183
FBtr0332167	3281	3087.92	13.3183	0.157782
FBtr0337100	8377	8183.92	0.00430791	1.92565e-05
FBtr0290014	8128	7934.92	189.214	0.872335
FBtr0337102	8392	8198.92	517.695	2.30989
FBtr0290013	3602	3408.92	161.536	1.73351
FBtr0301226	2053	1859.92	193.566	3.80722
FBtr0074684	4405	4211.92	1314.43	11.4165
FBtr0333890	193	58.739	0	0
FBtr0308651	1229	1035.92	56.9716	2.01189
FBtr0070122	696	502.975	1976.97	143.789
FBtr0343564	1145	951.92	578.66	22.238
FBtr0083320	2591	2397.92	246.271	3.7571
FBtr0083321	2599	2405.92	358.729	5.45454
FBtr0330258	4863	4669.92	217.024	1.70009
FBtr0082195	1002	808.92	116	5.24597
FBtr0081449	905	711.92	2.02216	0.10391
FBtr0081406	939	745.92	185	9.07304
FBtr0082667	1651	1457.92	16	0.401476
FBtr0089671	2910	2716.92	0	0
FBtr0089668	3025	2831.92	1	0.0129179
FBtr0089669	2973	2779.92	0	0
FBtr0089670	3065	2871.92	9.47687e-08	1.20716e-09
FBtr0072236	1212	1018.92	874	31.3794
FBtr0077391	2731	2537.92	1567	22.5873
FBtr0336832	2300	2106.92	0	0
FBtr0081631	1098	904.92	0	0
FBtr0073372	635	442.212	1	0.0827261
FBtr0344848	1593	1399.92	134.606	3.51751
FBtr0080105	1763	1569.92	451.797	10.5278
FBtr0336846	2130	1936.92	1208.6	22.8267
FBtr0070338	920	726.92	10	0.503253
FBtr0077292	741	547.975	0	0
FBtr0077006	1233	1039.92	0	0
FBtr0070664	522	331.206	0	0
FBtr0087649	2122	1928.92	0	0
FBtr0332255	2030	1836.92	0	0
FBtr0091863	493	303.354	2.12275	0.25599
FBtr0073461	779	585.92	46	2.87206
FBtr0333433	744	550.92	739.139	49.0807
FBtr0072853	1198	1004.92	3312.98	120.604
FBtr0072173	752	558.92	55242.8	3615.76
FBtr0072172	747	553.92	1267.23	83.6918
FBtr0083682	1921	1727.92	558	11.8136
FBtr0076108	1622	1428.92	660	16.897
FBtr0346673	1286	1092.92	0	0
FBtr0340497	1075	881.92	1	0.0414805
FBtr0084237	1165	971.92	424	15.9591
FBtr0088695	2287	2093.92	1255	21.9259
FBtr0077068	1361	1167.92	3.62708	0.11361
FBtr0346804	1039	845.92	1.37292	0.059373
FBtr0301438	3715	3521.92	1733.23	18.0032
FBtr0332705	2953	2759.92	994.772	13.1856
FBtr0079355	1834	1640.92	589.21	13.1358
FBtr0331375	2948	2754.92	568.79	7.55294
FBtr0082176	708	514.975	13	0.923487
FBtr0073656	1544	1350.92	0	0
FBtr0343495	4550	4356.92	0	0
FBtr0343494	5141	4947.92	1233.11	9.11699
FBtr0072369	5225	5031.92	44.8926	0.326373
FBtr0344911	4679	4485.92	76.3664	0.622764
FBtr0331845	4750	4556.92	0.00717591	5.76075e-05
FBtr0347064	5347	5153.92	65.7049	0.466373
FBtr0075215	4682	4488.92	2850.92	23.2336
FBtr0100063	715	521.975	120.496	8.44491
FBtr0077442	1411	1217.92	558	16.7606
FBtr0307388	851	657.92	23.9211	1.33009
FBtr0076699	461	272.867	43.0789	5.77547
FBtr0303860	2131	1937.92	5898.31	111.343
FBtr0290136	2488	2294.92	80	1.27525
FBtr0086170	1722	1528.92	0	0
FBtr0303225	1671	1477.92	318.852	7.89244
FBtr0303226	1710	1516.92	209.148	5.04388
FBtr0078040	896	702.92	0	0
FBtr0305548	10801	10607.9	8.77515	0.030262
FBtr0305549	11632	11438.9	904.225	2.89178
FBtr0072532	11796	11602.9	283	0.892261
FBtr0071553	2547	2353.92	254.996	3.96292
FBtr0088043	2069	1875.92	149.207	2.9097
FBtr0306003	2978	2784.92	422.793	5.55378
FBtr0305542	871	677.92	104	5.61214
FBtr0086525	1718	1524.92	406	9.73985
FBtr0343737	1731	1537.92	47.6874	1.13434
FBtr0079884	1602	1408.92	280.313	7.27829
FBtr0339380	2211	2017.92	85.8977	1.55722
FBtr0088506	1968	1774.92	1152.1	23.7457
FBtr0344092	1066	872.92	3.01773	0.126468
FBtr0084895	842	648.92	10.9823	0.619119
FBtr0344091	1247	1053.92	0	0
FBtr0084894	1270	1076.92	0	0
FBtr0343551	730	536.975	5.06599	0.345131
FBtr0343550	2750	2556.92	45.934	0.657189
FBtr0113195	2335	2141.92	0	0
FBtr0308953	6816	6622.92	1082.96	5.98185
FBtr0112633	4903	4709.92	196.365	1.52519
FBtr0340386	4522	4328.92	170.635	1.44199
FBtr0078880	3093	2899.92	42	0.52983
FBtr0071610	4329	4135.92	855	7.56253
FBtr0091836	493	303.354	579.645	69.9014
FBtr0089685	2814	2620.92	31.8943	0.445177
FBtr0114453	2590	2396.92	747.457	11.4079
FBtr0089686	2575	2381.92	1364.65	20.9588
FBtr0077016	3233	3039.92	764	9.194
FBtr0079016	511	320.63	28877.9	3294.84
FBtr0079017	583	391.036	416.786	38.9915
FBtr0302570	705	511.975	393.324	28.1044
FBtr0084011	1627	1433.92	7705.5	196.585
FBtr0084010	1815	1621.92	788.497	17.7846
FBtr0079928	4939	4745.92	0	0
FBtr0079926	4912	4718.92	116.911	0.906332
FBtr0303908	8557	8363.92	4035.68	17.6514
FBtr0335506	9590	9396.92	1056.43	4.1127
FBtr0303909	4960	4766.92	23.9799	0.184027
FBtr0087745	879	685.92	35043.1	1868.97
FBtr0345532	693	499.975	447.866	32.7698
FBtr0070418	2332	2138.92	1879	32.137
FBtr0081902	1254	1060.92	256.605	8.8482
FBtr0086566	4661	4467.92	497.873	4.07649
FBtr0086568	4513	4319.92	669.976	5.67358
FBtr0290300	4614	4420.92	159.312	1.31828
FBtr0086569	4279	4085.92	32.7612	0.293321
FBtr0344564	4279	4085.92	32.7612	0.293321
FBtr0086567	4358	4164.92	82.3168	0.723028
FBtr0082940	1037	843.92	0	0
FBtr0086963	1545	1351.92	1875	50.7369
FBtr0306039	2593	2399.92	433	6.60031
FBtr0306040	2599	2405.92	1.35658e-06	2.06271e-08
FBtr0347110	4432	4238.92	14.0885	0.121586
FBtr0433520	4693	4499.92	0	0
FBtr0306078	390	207.765	1	0.176077
FBtr0302375	4563	4369.92	742.485	6.21566
FBtr0074386	5088	4894.92	1495.69	11.1782
FBtr0343201	1800	1606.92	474.434	10.8008
FBtr0302376	4573	4379.92	217.295	1.81491
FBtr0346797	2075	1881.92	37.5562	0.730051
FBtr0302377	1967	1773.92	670.535	13.828
FBtr0083389	1835	1641.92	4	0.0891212
FBtr0079076	2617	2423.92	75.158	1.13431
FBtr0343225	2926	2732.92	123.842	1.65773
FBtr0330019	4742	4548.92	4585.54	36.8769
FBtr0303895	1451	1257.92	30.4259	0.884838
FBtr0309247	1470	1276.92	10.3354	0.296098
FBtr0079796	1019	825.92	0	0
FBtr0336620	849	655.92	560.981	31.2875
FBtr0079795	2799	2605.92	12.5821	0.17663
FBtr0346282	2995	2801.92	0.00433405	5.65863e-05
FBtr0079797	12225	12031.9	82.1363	0.249732
FBtr0076176	1136	942.92	0	0
FBtr0309189	281	117.385	0	0
FBtr0079887	2224	2030.92	496.5	8.94334
FBtr0079885	2323	2129.92	494.581	8.49469
FBtr0343739	1953	1759.92	61.5679	1.27978
FBtr0343738	2486	2292.92	0	0
FBtr0079886	2250	2056.92	356.583	6.34185
FBtr0079604	1608	1414.92	231	5.97246
FBtr0075310	855	661.92	262.44	14.5044
FBtr0344805	725	531.975	23.5595	1.62012
FBtr0083120	1299	1105.92	9752	322.584
FBtr0080580	3841	3647.92	327.096	3.28022
FBtr0343665	2709	2515.92	75.904	1.10368
FBtr0081606	943	749.92	535	26.0983
FBtr0335462	3762	3568.92	28.765	0.29485
FBtr0077770	2025	1831.92	191.235	3.81886
FBtr0087080	468	279.615	0	0
FBtr0075712	1657	1463.92	24	0.599746
FBtr0445189	3291	3097.92	84.0803	0.992881
FBtr0445188	3337	3143.92	193.197	2.24803
FBtr0343185	774	580.92	81.4541	5.12944
FBtr0073691	674	481.074	717.546	54.5646
FBtr0337081	1999	1805.92	68.1479	1.38047
FBtr0080847	2178	1984.92	671.49	12.3757
FBtr0080844	1893	1699.92	110.228	2.37211
FBtr0080846	2356	2162.92	2133.48	36.0846
FBtr0080845	2005	1811.92	12543.7	253.255
FBtr0110925	2930	2736.92	103.244	1.37999
FBtr0110921	2958	2764.92	48.764	0.645194
FBtr0301948	3311	3117.92	13.9774	0.163996
FBtr0073131	3575	3381.92	1391.67	15.0538
FBtr0073135	2891	2697.92	41.0479	0.55659
FBtr0110923	2739	2545.92	29.0072	0.416806
FBtr0110924	4769	4575.92	537.866	4.30001
FBtr0110922	2625	2431.92	263.686	3.96653
FBtr0073132	2981	2787.92	510.069	6.69301
FBtr0330068	3575	3381.92	1391.67	15.0538
FBtr0073134	2919	2725.92	18.9332	0.254088
FBtr0110920	3536	3342.92	88.6608	0.970239
FBtr0302598	4914	4720.92	571.163	4.42595
FBtr0073133	2700	2506.92	10.2425	0.149464
FBtr0074494	1357	1163.92	5	0.157152
FBtr0087561	1328	1134.92	899	28.978
FBtr0078593	1474	1280.92	19.1313	0.546381
FBtr0078592	1449	1255.92	0	0
FBtr0310413	1391	1197.92	576.869	17.6166
FBtr0080515	751	557.92	0	0
FBtr0303393	872	678.92	0	0
FBtr0303392	767	573.92	0	0
FBtr0331568	827	633.92	7	0.403959
FBtr0087783	992	798.92	5262.9	240.988
FBtr0087782	1474	1280.92	11908.1	340.09
FBtr0081196	1175	981.92	1	0.0372561
FBtr0343804	1175	981.92	1	0.0372561
FBtr0112751	1472	1278.92	0	0
FBtr0331203	1263	1069.92	38	1.29929
FBtr0087130	2377	2183.92	229.248	3.8401
FBtr0071054	1091	897.92	0	0
FBtr0091890	595	402.798	57.8141	5.25073
FBtr0084520	1501	1307.92	1853.52	51.8428
FBtr0346154	1625	1431.92	23.0955	0.59004
FBtr0345058	686	493.025	1	0.0742001
FBtr0077374	1084	890.92	224.295	9.20987
FBtr0346075	1245	1051.92	3	0.104331
FBtr0073008	1040	846.92	0	0
FBtr0082620	1085	891.92	2	0.0820309
FBtr0299957	1498	1304.92	753.49	21.1235
FBtr0088048	2316	2122.92	1923.71	33.1496
FBtr0088047	2249	2055.92	51.2914	0.912665
FBtr0346581	631	438.256	22.2307	1.85566
FBtr0077545	571	379.114	1896.77	183.028
FBtr0290036	2163	1969.92	314.351	5.83767
FBtr0074487	1882	1688.92	2118.65	45.8905
FBtr0100022	2040	1846.92	4522.33	89.5751
FBtr0100023	3049	2855.92	339.387	4.34733
FBtr0332274	2422	2228.92	233.284	3.82881
FBtr0332862	2190	1996.92	0	0
FBtr0075133	4018	3824.92	299	2.85971
FBtr0071624	1824	1630.92	211.562	4.74545
FBtr0110814	1899	1705.92	318.438	6.82873
FBtr0091855	529	337.904	14.4032	1.55934
FBtr0301128	1493	1299.92	0	0
FBtr0301129	1265	1071.92	0.0454395	0.00155076
FBtr0306002	1454	1260.92	32.9546	0.956095
FBtr0080018	3846	3652.92	1719.31	17.2182
FBtr0302038	3725	3531.92	0.00074734	7.7407e-06
FBtr0302039	3826	3632.92	68.3125	0.687888
FBtr0331642	3843	3649.92	217.372	2.17868
FBtr0091928	609	416.554	1	0.0878217
FBtr0273390	11901	11707.9	731.039	2.2842
FBtr0300439	1718	1524.92	131.975	3.16606
FBtr0340495	3633	3439.92	67.9857	0.723007
FBtr0070781	2983	2789.92	0.0369775	0.000484864
FBtr0343888	4000	3806.92	308.084	2.96053
FBtr0100489	4805	4611.92	63.5984	0.504473
FBtr0080188	4696	4502.92	257.317	2.09049
FBtr0082294	1123	929.92	221.383	8.70909
FBtr0273345	2298	2104.92	365.531	6.35275
FBtr0082295	1156	962.92	0.982212	0.0373154
FBtr0273346	2277	2083.92	212.418	3.72892
FBtr0082291	1041	847.92	2405.56	103.785
FBtr0306641	2392	2198.92	92.8606	1.54488
FBtr0273347	992	798.92	32.1299	1.47123
FBtr0082292	1008	814.92	998.134	44.8071
FBtr0335007	714	520.975	18.0522	1.26762
FBtr0084333	1249	1055.92	3.94777	0.136771
FBtr0076937	2379	2185.92	16	0.267768
FBtr0308826	1685	1491.92	189.63	4.6498
FBtr0308827	1595	1401.92	81.4016	2.12414
FBtr0084137	1585	1391.92	489.969	12.8774
FBtr0070159	387	205.107	2697	481.031
FBtr0074352	1329	1135.92	229	7.37498
FBtr0073215	1956	1762.92	709.074	14.7141
FBtr0332658	1749	1555.92	43.9258	1.03277
FBtr0072029	3063	2869.92	227.699	2.90245
FBtr0112940	3193	2999.92	18.6174	0.22703
FBtr0072028	2810	2616.92	1251.68	17.4976
FBtr0073513	1742	1548.92	189	4.46381
FBtr0300872	1800	1606.92	0	0
FBtr0085158	784	590.92	988	61.1648
FBtr0347109	3865	3671.92	16.1254	0.160653
FBtr0433527	4693	4499.92	0	0
FBtr0343756	3612	3418.92	23.1027	0.247199
FBtr0075780	652	459.122	538	42.8674
FBtr0081250	657	464.122	22	1.73406
FBtr0301821	3280	3086.92	38.6608	0.458162
FBtr0343578	3734	3540.92	59.699	0.616771
FBtr0301822	3242	3048.92	335.965	4.03107
FBtr0070579	2440	2246.92	0	0
FBtr0070578	2581	2387.92	0	0
FBtr0307278	3335	3141.92	39.472	0.459586
FBtr0301823	4094	3900.92	176.119	1.65163
FBtr0301825	3064	2870.92	0	0
FBtr0301824	2578	2384.92	22.1923	0.34041
FBtr0307277	4097	3903.92	58.8923	0.551862
FBtr0331991	2642	2448.92	861.049	12.8625
FBtr0079711	2741	2547.92	10.9506	0.157227
FBtr0301355	3405	3211.92	2519.33	28.6942
FBtr0088821	3346	3152.92	1157.67	13.4321
FBtr0087732	2322	2128.92	1089	18.7129
FBtr0082497	2890	2696.92	307.621	4.17273
FBtr0082492	3091	2897.92	923.906	11.6631
FBtr0082503	2812	2618.92	193.042	2.69652
FBtr0082494	3163	2969.92	144.899	1.78481
FBtr0082493	2786	2592.92	8.96604e-07	1.26498e-08
FBtr0306696	2677	2483.92	286.203	4.21511
FBtr0082489	2695	2501.92	1069.26	15.6345
FBtr0082491	2717	2523.92	632.607	9.16921
FBtr0082498	2962	2768.92	147.351	1.94678
FBtr0082496	2714	2520.92	68.9358	1.00037
FBtr0082495	2767	2573.92	0.00475038	6.75159e-05
FBtr0082499	2912	2718.92	270.25	3.63616
FBtr0082501	2692	2498.92	63.6388	0.931629
FBtr0082500	2789	2595.92	0.0134086	0.000188958
FBtr0082490	3007	2813.92	65.2693	0.848536
FBtr0082502	2764	2570.92	2.89097e-07	4.11365e-09
FBtr0075722	626	433.343	87	7.34447
FBtr0082598	1758	1564.92	2028.06	47.4091
FBtr0289983	1656	1462.92	0	0
FBtr0289982	13807	13613.9	23	0.0618042
FBtr0310521	1486	1292.92	10	0.282945
FBtr0300358	1255	1061.92	0	0
FBtr0073010	1631	1437.92	0	0
FBtr0081992	6809	6615.92	792.403	4.38156
FBtr0305197	4655	4461.92	625.928	5.13187
FBtr0081990	6661	6467.92	2007.09	11.3521
FBtr0333668	8057	7863.92	309.369	1.43917
FBtr0081991	6659	6465.92	40.6338	0.229896
FBtr0081993	7473	7279.92	2859.09	14.3673
FBtr0333667	10223	10029.9	341.036	1.24387
FBtr0081994	4685	4491.92	206.441	1.68127
FBtr0346087	16734	16540.9	964	2.13202
FBtr0073970	16177	15983.9	0	0
FBtr0080539	1456	1262.92	2516.95	72.9075
FBtr0345375	6332	6138.92	1907.37	11.3662
FBtr0087798	6007	5813.92	0	0
FBtr0345196	5671	5477.92	0.633375	0.00422979
FBtr0072344	1892	1698.92	1188.9	25.6003
FBtr0300490	2762	2568.92	45.6693	0.65035
FBtr0333878	1221	1027.92	111.126	3.95486
FBtr0074927	1036	842.92	521.874	22.6492
FBtr0084166	530	338.87	332	35.8409
FBtr0087819	936	742.92	0	0
FBtr0302939	957	763.92	0	0
FBtr0346543	3115	2921.92	386.37	4.83735
FBtr0072858	2752	2558.92	1046.63	14.9627
FBtr0088823	1693	1499.92	58.7891	1.43384
FBtr0088822	1489	1295.92	141.716	4.00048
FBtr0081795	1778	1584.92	342	7.89391
FBtr0087361	2514	2320.92	1160.58	18.2931
FBtr0087362	1916	1722.92	2994.94	63.5911
FBtr0332267	2713	2519.92	502.482	7.29469
FBtr0082426	2107	1913.92	6	0.114683
FBtr0342595	2611	2417.92	0	0
FBtr0342596	1889	1695.92	8.40098	0.181216
FBtr0080307	3980	3786.92	32.599	0.314914
FBtr0333579	3603	3409.92	19.738	0.211754
FBtr0075521	3534	3340.92	3606.26	39.4879
FBtr0070447	1762	1568.92	330.169	7.69855
FBtr0112417	473	284.358	14	1.80109
FBtr0331696	2085	1891.92	450.339	8.70784
FBtr0392912	4003	3809.92	0	0
FBtr0084700	3124	2930.92	2824.32	35.2519
FBtr0392911	4332	4138.92	578.345	5.11179
FBtr0079093	2920	2726.92	195.528	2.62307
FBtr0310358	2139	1945.92	32.4718	0.610456
FBtr0304902	1617	1423.92	5.45997	0.140274
FBtr0304901	2286	2092.92	94.54	1.65248
FBtr0082332	1642	1448.92	1237	31.2319
FBtr0088717	538	346.767	6	0.632976
FBtr0333363	4282	4088.92	1272.59	11.3855
FBtr0333362	5271	5077.92	154.272	1.11141
FBtr0072956	6418	6224.92	1156.65	6.79736
FBtr0072957	5506	5312.92	3751.72	25.8328
FBtr0333365	5643	5449.92	95.1404	0.638628
FBtr0072959	4268	4074.92	503.806	4.5229
FBtr0072958	5206	5012.92	2628.54	19.1821
FBtr0333364	4618	4424.92	5.08963	0.0420779
FBtr0086248	656	463.122	24	1.89579
FBtr0333559	777	583.92	37.4278	2.34484
FBtr0076229	735	541.975	4613.57	311.409
FBtr0076316	2112	1918.92	105	2.00173
FBtr0301493	1111	917.92	153.444	6.1153
FBtr0081707	1138	944.92	248.556	9.62283
FBtr0081468	1669	1475.92	6033	149.535
FBtr0078584	899	705.92	1455.93	75.4498
FBtr0333395	3665	3471.92	963.39	10.1509
FBtr0072702	3452	3258.92	154.198	1.73092
FBtr0072699	3781	3587.92	69.5422	0.709053
