target_id	length	eff_length	est_counts	tpm
FBtr0113140	1906	1710.04	3.87238	0.111008
FBtr0113141	1255	1059.04	0	0
FBtr0308034	2019	1823.04	65.7504	1.76802
FBtr0073296	2022	1826.04	68.7713	1.84621
FBtr0073297	1040	844.036	2.50479	0.145477
FBtr0073295	2311	2115.04	439.239	10.1804
FBtr0073535	541	346.967	500.599	70.727
FBtr0343586	673	477.287	516.401	53.0384
FBtr0082681	1658	1462.04	486	16.2953
FBtr0303029	1463	1267.04	0	0
FBtr0340187	1653	1457.04	0	0
FBtr0079366	1486	1290.04	2665.66	101.295
FBtr0332325	2048	1852.04	550.338	14.5668
FBtr0076137	1308	1112.04	93	4.09966
FBtr0110804	516	322.799	0	0
FBtr0273392	1982	1786.04	2	0.0548938
FBtr0082362	898	702.036	1.08187	0.075544
FBtr0332042	1964	1768.04	262.96	7.2909
FBtr0300888	2749	2553.04	0	0
FBtr0300889	2314	2118.04	3486.55	80.6948
FBtr0300887	2360	2164.04	186.494	4.22458
FBtr0273192	14788	14592	4	0.0134378
FBtr0346427	2182	1986.04	209.076	5.16061
FBtr0089656	2089	1893.04	636.07	16.4713
FBtr0305089	2149	1953.04	31.7125	0.795982
FBtr0089655	2125	1929.04	1618	41.117
FBtr0342608	2119	1923.04	90.9686	2.31893
FBtr0080610	5386	5190.04	97.5573	0.921452
FBtr0076690	2093	1897.04	553	14.29
FBtr0306017	4168	3972.04	154.624	1.9083
FBtr0081503	3973	3777.04	573.921	7.44876
FBtr0333087	5171	4975.04	186.915	1.84175
FBtr0081504	3724	3528.04	45.2283	0.628435
FBtr0333086	5420	5224.04	1034.31	9.70575
FBtr0301276	3970	3774.04	0	0
FBtr0075129	699	503.144	1	0.0974297
FBtr0076168	2195	1999.04	409.691	10.0466
FBtr0339908	3124	2928.04	5487.31	91.8684
FBtr0344808	260	99.2946	0	0
FBtr0305487	256	96.5522	2	1.01543
FBtr0082941	2669	2473.04	12.5513	0.248794
FBtr0082942	2996	2800.04	29.8878	0.523256
FBtr0347151	2731	2535.04	0	0
FBtr0306742	3540	3344.04	142.794	2.09326
FBtr0073621	1251	1055.04	1154	53.6194
FBtr0087867	1994	1798.04	488.047	13.306
FBtr0339741	1988	1792.04	11.8854	0.325124
FBtr0339740	2313	2117.04	10.1756	0.235621
FBtr0087870	1804	1608.04	291.554	8.88806
FBtr0302151	1849	1653.04	56.9347	1.68841
FBtr0087869	1601	1405.04	0	0
FBtr0339742	1796	1600.04	6.06244	0.185738
FBtr0087868	2224	2028.04	716.34	17.3152
FBtr0082761	447	256.595	605.992	115.771
FBtr0072647	4187	3991.04	0	0
FBtr0072649	2959	2763.04	2336.03	41.4453
FBtr0072645	9510	9314.04	709.523	3.73432
FBtr0072644	9245	9049.04	7671.18	41.5569
FBtr0072648	3466	3270.04	163.422	2.44987
FBtr0072646	4904	4708.04	206.193	2.14693
FBtr0346720	2745	2549.04	0	0
FBtr0112465	389	204.089	935.275	224.649
FBtr0344802	3058	2862.04	43.0772	0.737828
FBtr0076678	3110	2914.04	0	0
FBtr0305507	1731	1535.04	104.216	3.32813
FBtr0301908	1570	1374.04	313.162	11.1726
FBtr0100469	2849	2653.04	65.536	1.21093
FBtr0078012	1651	1455.04	4020.09	135.439
FBtr0077589	1393	1197.04	260	10.6475
FBtr0080521	491	298.424	2	0.328533
FBtr0089621	1391	1195.04	24.2032	0.992829
FBtr0089616	1460	1264.04	22.4899	0.872189
FBtr0089619	1568	1372.04	235.298	8.40689
FBtr0089615	1228	1032.04	0	0
FBtr0089620	1381	1185.04	463.288	19.1647
FBtr0089617	1376	1180.04	72.7832	3.02357
FBtr0089618	1405	1209.04	30.9382	1.25441
FBtr0089067	2239	2043.04	1017.59	24.4162
FBtr0333670	2604	2408.04	570.235	11.6084
FBtr0089069	2580	2384.04	66.6597	1.37067
FBtr0089063	1950	1754.04	487.595	13.6271
FBtr0089065	3382	3186.04	432.925	6.66108
FBtr0074689	6612	6416.04	740.245	5.65578
FBtr0343634	6552	6356.04	0.000244853	1.88844e-06
FBtr0343635	6485	6289.04	98.7545	0.769761
FBtr0273377	1580	1384.04	444.085	15.729
FBtr0333278	1574	1378.04	33.9147	1.20645
FBtr0333279	1534	1338.04	0	0
FBtr0340455	5041	4845.04	201.006	2.03374
FBtr0086503	4267	4071.04	471.597	5.67871
FBtr0340456	4228	4032.04	43.3311	0.526816
FBtr0340454	4330	4134.04	47.5544	0.563897
FBtr0086504	5080	4884.04	66.5112	0.667574
FBtr0074479	2330	2134.04	4.01164	0.0921516
FBtr0301529	1658	1462.04	65.74	2.20422
FBtr0112678	2078	1882.04	4.60741	0.120008
FBtr0345428	3355	3159.04	256.687	3.9832
FBtr0331795	1547	1351.04	5.96585	0.216465
FBtr0331794	3311	3115.04	0	0
FBtr0112677	2518	2322.04	0	0
FBtr0347406	2744	2548.04	42.6818	0.821146
FBtr0347405	3401	3205.04	244.279	3.73626
FBtr0347403	2371	2175.04	1610.36	36.2944
FBtr0347404	2744	2548.04	42.6818	0.821146
FBtr0072156	2555	2359.04	1304	27.0973
FBtr0346730	654	458.334	0	0
FBtr0083533	609	413.721	0	0
FBtr0078064	1532	1336.04	129.92	4.76696
FBtr0082324	1346	1150.04	1060	45.1833
FBtr0347029	3669	3473.04	107.506	1.51742
FBtr0305899	2683	2487.04	591.428	11.6574
FBtr0074332	1950	1754.04	4554.59	127.29
FBtr0088758	1795	1599.04	3747	114.871
FBtr0100485	2891	2695.04	0	0
FBtr0077828	3144	2948.04	7438	123.682
FBtr0083203	955	759.036	331.553	21.4128
FBtr0345214	964	768.036	44.4472	2.83692
FBtr0081154	1792	1596.04	11.7277	0.360209
FBtr0081153	1749	1553.04	55.2723	1.74465
FBtr0110990	5681	5485.04	652.656	5.83295
FBtr0290096	6046	5850.04	135.344	1.13414
FBtr0078903	1468	1272.04	237.724	9.16131
FBtr0300936	1495	1299.04	0	0
FBtr0445313	1498	1302.04	0	0
FBtr0070431	748	552.036	951	84.4494
FBtr0332880	8251	8055.04	1254.58	7.63506
FBtr0072789	8221	8025.04	13231.3	80.824
FBtr0332879	8317	8121.04	1187.96	7.17091
FBtr0332878	7721	7525.04	0.432888	0.00282001
FBtr0071340	1260	1064.04	203.147	9.35917
FBtr0071339	1277	1081.04	59.839	2.71349
FBtr0075563	2046	1850.04	380	10.069
FBtr0340081	4889	4693.04	107.88	1.12687
FBtr0340082	4657	4461.04	733.011	8.05486
FBtr0070120	4901	4705.04	7778.11	81.0391
FBtr0112797	5683	5487.04	54.1179	0.483489
FBtr0339445	5788	5592.04	1864.04	16.3406
FBtr0112798	5577	5381.04	635.689	5.79111
FBtr0074182	5793	5597.04	598.838	5.24487
FBtr0074181	5734	5538.04	838.459	7.4218
FBtr0074180	5653	5457.04	228.87	2.05597
FBtr0074179	5696	5500.04	12193	108.675
FBtr0073685	2853	2657.04	7	0.129147
FBtr0334904	1169	973.036	4.27892	0.21557
FBtr0078876	1053	857.036	264.097	15.106
FBtr0085900	2831	2635.04	2492.91	46.3771
FBtr0085899	3426	3230.04	518.09	7.86287
FBtr0077069	1509	1313.04	0	0
FBtr0083967	2723	2527.04	284	5.50922
FBtr0334813	1907	1711.04	76.9966	2.20595
FBtr0077852	1707	1511.04	328.003	10.6411
FBtr0080954	747	551.036	0	0
FBtr0332011	897	701.036	0	0
FBtr0083439	1573	1377.04	58	2.06474
FBtr0302272	1529	1333.04	1358	49.9392
FBtr0335432	2964	2768.04	53.5883	0.949033
FBtr0078939	2216	2020.04	634.503	15.3978
FBtr0306344	2352	2156.04	11.3894	0.258957
FBtr0335431	2213	2017.04	0	0
FBtr0078941	2760	2564.04	620.962	11.872
FBtr0078942	2460	2264.04	151.051	3.27057
FBtr0306343	2883	2687.04	290.507	5.29989
FBtr0091698	715	519.144	1	0.0944269
FBtr0333340	8596	8400.04	0	0
FBtr0333338	8417	8221.04	2.77888	0.0165701
FBtr0333344	10003	9807.04	12.0519	0.0602423
FBtr0333343	8338	8142.04	0	0
FBtr0333345	12551	12355	26.6306	0.105663
FBtr0333337	9386	9190.04	0	0
FBtr0333341	8403	8207.04	0.000303161	1.8108e-06
FBtr0333342	8406	8210.04	75.5654	0.451192
FBtr0333339	9374	9178.04	0	0
FBtr0301134	7742	7546.04	179.368	1.16523
FBtr0085069	7724	7528.04	932.632	6.07312
FBtr0070741	1088	892.036	0	0
FBtr0112749	527	333.306	418	61.4776
FBtr0336626	360	178.801	0	0
FBtr0307098	318	143.761	0	0
FBtr0082593	1167	971.036	871	43.971
FBtr0339115	1678	1482.04	15.4643	0.511511
FBtr0339114	1390	1194.04	25.0469	1.0283
FBtr0088927	1262	1066.04	0	0
FBtr0339116	1203	1007.04	261.489	12.7289
FBtr0112406	518	324.669	117	17.6656
FBtr0083710	762	566.036	554	47.9788
FBtr0345753	2128	1932.04	301.327	7.6455
FBtr0079266	2019	1823.04	4335.67	116.586
FBtr0075267	3718	3522.04	1190.63	16.5717
FBtr0333214	4376	4180.04	20.1096	0.235835
FBtr0112860	4028	3832.04	2500.14	31.9829
FBtr0075266	4381	4185.04	1059.36	12.4088
FBtr0075264	3698	3502.04	2.94707e-08	4.12527e-10
FBtr0075268	3691	3495.04	3839.71	53.8555
FBtr0075263	4384	4188.04	276.05	3.23118
FBtr0075269	3742	3546.04	268.241	3.70822
FBtr0303075	2285	2089.04	310.5	7.28616
FBtr0088254	4539	4343.04	551.068	6.22007
FBtr0302517	5061	4865.04	531.932	5.35986
FBtr0086511	2332	2136.04	0	0
FBtr0333225	3567	3371.04	0	0
FBtr0344132	3500	3304.04	0	0
FBtr0305491	3549	3353.04	0	0
FBtr0305490	3539	3343.04	0	0
FBtr0080415	3554	3358.04	0	0
FBtr0310330	3585	3389.04	9.52172	0.137728
FBtr0310328	4388	4192.04	0	0
FBtr0290120	5497	5301.04	534.678	4.94442
FBtr0310329	4642	4446.04	146.8	1.61859
FBtr0100329	3588	3392.04	0	0
FBtr0344993	1714	1518.04	15.7068	0.50721
FBtr0331852	1707	1511.04	5.93667e-07	1.92598e-08
FBtr0074988	1772	1576.04	1722.29	53.5703
FBtr0300295	322	146.896	0	0
FBtr0340248	1572	1376.04	43.3758	1.54526
FBtr0080124	1681	1485.04	13.6242	0.449735
FBtr0344978	820	624.036	0	0
FBtr0091930	788	592.036	3	0.248403
FBtr0073799	1289	1093.04	0	0
FBtr0077667	1911	1715.04	0	0
FBtr0335480	1771	1575.04	1128	35.1077
FBtr0083200	1645	1449.04	1520.86	51.4509
FBtr0081728	1463	1267.04	4045.95	156.536
FBtr0330191	1455	1259.04	31.8506	1.24012
FBtr0302383	1394	1198.04	39.1965	1.60384
FBtr0086024	2202	2006.04	1	0.0244368
FBtr0081499	2335	2139.04	357.055	8.18276
FBtr0072269	2357	2161.04	109.606	2.4863
FBtr0072268	2308	2112.04	155.394	3.60676
FBtr0299989	2259	2063.04	231.492	5.50064
FBtr0076935	827	631.036	11	0.854519
FBtr0078824	661	465.334	10	1.05346
FBtr0071153	2683	2487.04	84	1.6557
FBtr0343349	2216	2020.04	502.532	12.1952
FBtr0074278	2186	1990.04	54.2885	1.33731
FBtr0074390	1448	1252.04	6805	266.437
FBtr0082062	1444	1248.04	936	36.7648
FBtr0088581	1279	1083.04	401.311	18.1644
FBtr0346631	1676	1480.04	41.5456	1.37606
FBtr0346792	2819	2623.04	4	0.0747548
FBtr0084900	719	523.144	181.894	17.0443
FBtr0346028	641	445.426	3.32756	0.366213
FBtr0076810	760	564.036	916	79.6108
FBtr0074669	1238	1042.04	152	7.15063
FBtr0082600	2604	2408.04	711	14.474
FBtr0343331	889	693.036	277.268	19.6123
FBtr0071009	1123	927.036	27.7318	1.46644
FBtr0085609	1944	1748.04	5868.69	164.579
FBtr0085610	1889	1693.04	292.311	8.46375
FBtr0079986	1300	1104.04	420	18.6487
FBtr0073848	4477	4281.04	6438.7	73.728
FBtr0340191	4545	4349.04	3965.3	44.6958
FBtr0082927	654	458.334	47	5.02688
FBtr0078079	2423	2227.04	0	0
FBtr0112854	1603	1407.04	19.4831	0.678792
FBtr0344014	4461	4265.04	33.9375	0.390069
FBtr0345429	2892	2696.04	19.6593	0.357459
FBtr0336713	7864	7668.04	0	0
FBtr0336718	8629	8433.04	0	0
FBtr0336723	6145	5949.04	2.36375	0.0194778
FBtr0336716	6964	6768.04	0	0
FBtr0305016	11128	10932	0	0
FBtr0308498	10557	10361	0	0
FBtr0336714	10187	9991.04	520.729	2.55496
FBtr0336721	6934	6738.04	0	0
FBtr0336722	7699	7503.04	19.6742	0.128541
FBtr0336720	8599	8403.04	0	0
FBtr0305021	11676	11480	46.5037	0.198576
FBtr0336717	10892	10696	935.73	4.28855
FBtr0336715	6268	6072.04	0	0
FBtr0336719	10519	10323	0	0
FBtr0083408	651	455.38	537	57.8074
FBtr0332268	444	253.932	0	0
FBtr0071020	1973	1777.04	2442	67.3648
FBtr0302884	4288	4092.04	22.6291	0.271089
FBtr0305652	3609	3413.04	0	0
FBtr0070177	4056	3860.04	333.862	4.23994
FBtr0336687	3355	3159.04	74.2189	1.15171
FBtr0070178	4836	4640.04	367.561	3.88322
FBtr0070176	3199	3003.04	1066.34	17.4068
FBtr0305651	3478	3282.04	44.604	0.666214
FBtr0070762	2747	2551.04	287.921	5.53274
FBtr0340476	2744	2548.04	0.0787925	0.00151587
FBtr0300406	1681	1485.04	102	3.36703
FBtr0339341	2780	2584.04	250.914	4.76003
FBtr0088716	2738	2542.04	847.418	16.3418
FBtr0301639	3158	2962.04	57.3331	0.948852
FBtr0088715	3116	2920.04	170.335	2.85956
FBtr0299596	2087	1891.04	0	0
FBtr0307205	1748	1552.04	0	0
FBtr0300659	1887	1691.04	127.387	3.69279
FBtr0339298	1913	1717.04	7.91567	0.225991
FBtr0300658	1970	1774.04	1920	53.0546
FBtr0070847	3674	3478.04	331	4.66527
FBtr0305217	4468	4272.04	32.1163	0.36853
FBtr0305213	5657	5461.04	122.501	1.09963
FBtr0087415	5132	4936.04	571.382	5.67456
FBtr0087416	4075	3879.04	8.25198	0.104284
FBtr0111007	2304	2108.04	6.72775	0.15645
FBtr0305216	5459	5263.04	48.3436	0.450284
FBtr0111006	4393	4197.04	109.135	1.27469
FBtr0305214	5534	5338.04	1349.54	12.3933
FBtr0305215	5666	5470.04	0	0
FBtr0085409	1132	936.036	424	22.2053
FBtr0072572	1844	1648.04	64.7906	1.92721
FBtr0306566	3020	2824.04	255.13	4.42869
FBtr0072573	2457	2261.04	0	0
FBtr0333903	2942	2746.04	232.56	4.15156
FBtr0306564	2415	2219.04	181.395	4.00724
FBtr0306565	2316	2120.04	85.7201	1.98209
FBtr0333904	2512	2316.04	12.4036	0.262535
FBtr0070383	1987	1791.04	118.295	3.23776
FBtr0070382	1966	1770.04	9.53513	0.264075
FBtr0070381	1862	1666.04	857.17	25.2212
FBtr0085824	5868	5672.04	6920.56	59.8116
FBtr0085823	5780	5584.04	485.443	4.26161
FBtr0091881	413	225.936	0	0
FBtr0081867	2135	1939.04	857	21.666
FBtr0345486	1177	981.036	0	0
FBtr0071671	1362	1166.04	25	1.05102
FBtr0075194	1688	1492.04	1	0.0328552
FBtr0076530	618	422.554	450.242	52.2333
FBtr0340709	498	305.241	167.758	26.9415
FBtr0335274	2149	1953.04	0	0
FBtr0086059	2667	2471.04	37.8153	0.75019
FBtr0300504	3089	2893.04	0	0
FBtr0086058	4114	3918.04	100.185	1.25348
FBtr0091910	595	399.802	39.1541	4.80082
FBtr0304019	1001	805.036	12	0.730717
FBtr0072810	1534	1338.04	1637	59.9742
FBtr0082280	740	544.091	378	34.0568
FBtr0086724	2317	2121.04	445.781	10.3028
FBtr0113361	2584	2388.04	2213.93	45.447
FBtr0113360	2030	1834.04	741.294	19.8137
FBtr0091619	702	506.144	2	0.193704
FBtr0071990	1062	866.036	0	0
FBtr0084836	743	547.091	162	14.5157
FBtr0083266	2011	1815.04	251	6.7791
FBtr0077499	1425	1229.04	88	3.50995
FBtr0075506	1351	1155.04	802.752	34.0698
FBtr0100067	551	356.72	0	0
FBtr0077227	1279	1083.04	857.538	38.8145
FBtr0091702	1278	1082.04	116.462	5.27624
FBtr0086045	936	740.036	0	0
FBtr0335271	1179	983.036	0	0
FBtr0088760	1698	1502.04	125.514	4.09632
FBtr0331956	1227	1031.04	18.4863	0.87894
FBtr0080162	1210	1014.04	363.87	17.5904
FBtr0334278	7784	7588.04	7028.81	45.4084
FBtr0334279	7200	7004.04	60.4298	0.422947
FBtr0334280	7718	7522.04	47.9264	0.312337
FBtr0074762	6937	6741.04	1020.58	7.42169
FBtr0334281	6531	6335.04	4.25535	0.0329283
FBtr0340028	3296	3100.04	474.78	7.50774
FBtr0070930	2963	2767.04	354.034	6.2721
FBtr0073941	611	415.638	1	0.117942
FBtr0310370	1173	977.036	119.474	5.99443
FBtr0088825	805	609.036	204.526	16.4622
FBtr0083109	1844	1648.04	381	11.3329
FBtr0299862	2354	2158.04	221.859	5.03966
FBtr0299861	656	460.334	1.14129	0.121536
FBtr0072049	1232	1036.04	35	1.65606
FBtr0077123	1916	1720.04	1797.65	51.233
FBtr0077124	2161	1965.04	54.3539	1.35595
FBtr0080814	1090	894.036	0	0
FBtr0088021	4455	4259.04	0	0
FBtr0333065	10378	10182	515	2.47945
FBtr0087671	2129	1933.04	0	0
FBtr0329897	6710	6514.04	13.6545	0.102756
FBtr0329899	10319	10123	56.1038	0.271684
FBtr0112624	8745	8549.04	256.124	1.46864
FBtr0112622	7637	7441.04	61.2927	0.403793
FBtr0329898	9067	8871.04	426.484	2.35674
FBtr0334569	6840	6644.04	86.525	0.6384
FBtr0334568	9215	9019.04	340.334	1.84982
FBtr0112623	7109	6913.04	0	0
FBtr0290011	7037	6841.04	0	0
FBtr0334567	10048	9852.04	152.482	0.758708
FBtr0310268	1954	1758.04	47203	1316.21
FBtr0085874	2287	2091.04	156.985	3.68026
FBtr0340553	3039	2843.04	209	3.60369
FBtr0340554	1661	1465.04	0	0
FBtr0078552	1415	1219.04	128.242	5.15699
FBtr0078553	1445	1249.04	21.7582	0.853948
FBtr0085036	1031	835.036	1	0.0587054
FBtr0331379	2068	1872.04	0	0
FBtr0088790	2071	1875.04	94	2.45755
FBtr0080454	860	664.036	0	0
FBtr0345636	1168	972.036	0	0
FBtr0100463	2119	1923.04	3208.61	81.7923
FBtr0346186	3297	3101.04	21.7617	0.344008
FBtr0074476	2689	2493.04	40.3731	0.793864
FBtr0340633	2442	2246.04	789.26	17.2261
FBtr0087335	1064	868.036	5034.85	284.336
FBtr0071133	1461	1265.04	3	0.116252
FBtr0331174	1758	1562.04	21.3174	0.669001
FBtr0310552	1736	1540.04	21.9082	0.697363
FBtr0310553	1721	1525.04	32.1373	1.03303
FBtr0310551	1727	1531.04	867.606	27.7792
FBtr0310550	1739	1543.04	1085.11	34.473
FBtr0075389	1748	1552.04	583.926	18.4433
FBtr0331245	1663	1467.04	29.0673	0.971288
FBtr0331246	1690	1494.04	0.625961	0.0205385
FBtr0081264	1760	1564.04	10.9201	0.342265
FBtr0081263	1733	1537.04	353.387	11.2707
FBtr0087872	780	584.036	114	9.5686
FBtr0300937	3634	3438.04	922.68	13.156
FBtr0076940	3543	3347.04	1136.75	16.6489
FBtr0333083	3420	3224.04	6336.86	96.3513
FBtr0087957	2082	1886.04	801.776	20.8395
FBtr0087958	2071	1875.04	0	0
FBtr0087960	2143	1947.04	268.032	6.74834
FBtr0087959	2098	1902.04	72.1916	1.86059
FBtr0085892	1023	827.036	244.498	14.4922
FBtr0343367	6060	5864.04	1435.07	11.9966
FBtr0071332	6237	6041.04	1434.98	11.6444
FBtr0079202	5629	5433.04	0	0
FBtr0113458	1583	1387.04	48	1.69643
FBtr0304137	1553	1357.04	384.445	13.8876
FBtr0100565	1705	1509.04	0	0
FBtr0091785	552	357.72	4	0.548151
FBtr0078943	1108	912.036	66.3299	3.56517
FBtr0346735	943	747.036	216.67	14.2181
FBtr0074455	3032	2836.04	1672.53	28.9099
FBtr0074456	2564	2368.04	1314.47	27.211
FBtr0072100	738	542.091	737.328	66.6764
FBtr0336685	741	545.091	85.6721	7.70467
FBtr0331400	2603	2407.04	1256	25.5794
FBtr0082680	2244	2048.04	2160	51.7011
FBtr0072900	597	401.802	421.152	51.3818
FBtr0331416	591	395.962	4.37436	0.541558
FBtr0331415	560	365.611	30.3824	4.07368
FBtr0289966	622	426.512	14.0915	1.61961
FBtr0082269	1104	908.036	2	0.107972
FBtr0084961	769	573.036	22	1.88202
FBtr0087449	2074	1878.04	205	5.35098
FBtr0110768	306	134.372	1	0.364817
FBtr0075057	1183	987.036	28.9108	1.43586
FBtr0075056	1124	928.036	299.089	15.7986
FBtr0072841	1682	1486.04	1137.56	37.5258
FBtr0087988	1754	1558.04	0.628025	0.0197598
FBtr0087987	1948	1752.04	2481.95	69.4437
FBtr0301869	4198	4002.04	0.964475	0.0118139
FBtr0304023	945	749.036	37.1881	2.4338
FBtr0071573	1347	1151.04	1625.51	69.2282
FBtr0112757	945	749.036	24.0711	1.57535
FBtr0308640	1254	1058.04	5.73007	0.265487
FBtr0345808	1172	976.036	17.1989	0.863808
FBtr0087513	1829	1633.04	1	0.0300184
FBtr0085412	1216	1020.04	128.609	6.18072
FBtr0301744	855	659.036	0	0
FBtr0100576	4023	3827.04	443.906	5.68606
FBtr0086031	4062	3866.04	713.094	9.04199
FBtr0078620	1194	998.036	0	0
FBtr0082983	483	290.781	0	0
FBtr0075081	2572	2376.04	1539.74	31.7672
FBtr0301857	2581	2385.04	42.3327	0.870091
FBtr0075083	2484	2288.04	5972.6	127.963
FBtr0075082	2600	2404.04	180.328	3.67709
FBtr0301940	329	152.485	0	0
FBtr0310389	907	711.036	0	0
FBtr0074895	1797	1601.04	1102	33.7415
FBtr0080042	3136	2940.04	404	6.73615
FBtr0321259	3248	3052.04	0	0
FBtr0078682	1335	1139.04	3178	136.773
FBtr0330291	853	657.036	0	0
FBtr0113105	3014	2818.04	0	0
FBtr0071777	3056	2860.04	294.737	5.0518
FBtr0301476	2794	2598.04	364.263	6.87312
FBtr0302055	532	338.07	2.39974	0.347969
FBtr0340595	886	690.036	14	0.99458
FBtr0086471	1071	875.036	0	0
FBtr0079998	1460	1264.04	23.4081	0.907799
FBtr0310115	1352	1156.04	738.592	31.3196
FBtr0308851	5552	5356.04	30.6204	0.280253
FBtr0308854	4163	3967.04	0	0
FBtr0308855	6075	5879.04	2814.68	23.4696
FBtr0308857	7012	6816.04	223.195	1.60523
FBtr0308850	5897	5701.04	1564.17	13.4498
FBtr0308853	3810	3614.04	1343.83	18.2279
FBtr0308849	5335	5139.04	0	0
FBtr0308852	6180	5984.04	85.0812	0.696984
FBtr0308858	7014	6818.04	1168.14	8.39882
FBtr0308856	6282	6086.04	335.472	2.70212
FBtr0077323	477	285.014	43.0794	7.40945
FBtr0340402	500	307.211	21.9206	3.49783
FBtr0342641	3898	3702.04	51.6916	0.684483
FBtr0302043	4191	3995.04	175.308	2.15112
FBtr0452100	402	215.824	0	0
FBtr0452099	487	294.693	0	0
FBtr0084816	1751	1555.04	616	19.4189
FBtr0079714	337	159.215	156.017	48.0364
FBtr0331993	331	154.169	0	0
FBtr0331994	428	239.485	2.98348	0.6107
FBtr0289962	1639	1443.04	46.5523	1.58142
FBtr0339454	1196	1000.04	35.3922	1.7349
FBtr0339452	1613	1417.04	144.965	5.01493
FBtr0088336	1597	1401.04	44.29	1.54967
FBtr0339453	1154	958.036	114.112	5.83895
FBtr0339451	1571	1375.04	142.688	5.08696
FBtr0112377	715	519.144	6	0.566561
FBtr0077180	744	548.036	133	11.8967
FBtr0075464	450	259.36	767	144.969
FBtr0076440	1364	1168.04	30	1.25907
FBtr0076071	849	653.036	0	0
FBtr0082287	1260	1064.04	5296	243.992
FBtr0071672	1064	868.036	737.924	41.6733
FBtr0342959	1117	921.036	3.02179	0.160831
FBtr0334759	528	334.306	19.3492	2.83729
FBtr0077817	380	196.086	37.6508	9.41262
FBtr0345543	777	581.036	0	0
FBtr0077540	661	465.334	11.1899	1.17881
FBtr0345639	900	704.036	0	0
FBtr0303782	391	205.939	2.81008	0.668901
FBtr0086269	962	766.036	57	3.64762
FBtr0077811	6406	6210.04	2957.96	23.3497
FBtr0333007	5953	5757.04	12.6512	0.107725
FBtr0113012	6049	5853.04	0	0
FBtr0110882	6246	6050.04	1192.6	9.66316
FBtr0309828	5930	5734.04	746.949	6.38578
FBtr0113011	6721	6525.04	592.548	4.45168
FBtr0110883	8783	8587.04	240.316	1.3719
FBtr0333006	8459	8263.04	168.983	1.0025
FBtr0112375	365	183.208	2	0.535141
FBtr0074802	3953	3757.04	18	0.234861
FBtr0078344	2185	1989.04	53	1.30622
FBtr0072754	2743	2547.04	347.408	6.68633
FBtr0072755	2387	2191.04	912.674	20.4197
FBtr0113070	3212	3016.04	629	10.2234
FBtr0346534	1032	836.036	100.324	5.88254
FBtr0074913	932	736.036	86.3008	5.74776
FBtr0331802	886	690.036	26.0053	1.84745
FBtr0331801	626	430.512	22.3697	2.54717
FBtr0340286	3119	2923.04	54.9232	0.921096
FBtr0300215	3283	3087.04	341.077	5.41619
FBtr0302803	344	165.199	0	0
FBtr0329934	1546	1350.04	259.59	9.42597
FBtr0329935	1657	1461.04	83.705	2.8085
FBtr0079597	1657	1461.04	83.705	2.8085
FBtr0334093	2193	1997.04	45.2423	1.11056
FBtr0334092	2262	2066.04	12.5955	0.298854
FBtr0334091	2228	2032.04	167.7	4.04563
FBtr0075997	2196	2000.04	847.462	20.7714
FBtr0084346	1215	1019.04	7	0.336738
FBtr0075242	2367	2171.04	0	0
FBtr0331846	2301	2105.04	0	0
FBtr0112466	441	251.266	100	19.5096
FBtr0081853	2146	1950.04	597	15.0077
FBtr0087386	268	105.159	1	0.466163
FBtr0071158	1586	1390.04	84	2.96235
FBtr0084440	1267	1071.04	115	5.26353
FBtr0302448	938	742.036	0	0
FBtr0302447	990	794.036	0	0
FBtr0070437	958	762.036	9.66455	0.621712
FBtr0302449	934	738.036	62.5025	4.15149
FBtr0078740	974	778.036	47.566	2.99696
FBtr0113194	921	725.036	36.2093	2.44819
FBtr0334401	2675	2479.04	14.97	0.296021
FBtr0077429	2361	2165.04	172.03	3.89513
FBtr0347002	5233	5037.04	0	0
FBtr0082603	4716	4520.04	0	0
FBtr0347003	2358	2162.04	4.18189	0.0948184
FBtr0082604	1841	1645.04	4.81811	0.143577
FBtr0084102	2124	1928.04	1339.62	34.0605
FBtr0083968	681	485.144	9	0.909401
FBtr0088158	810	614.036	0	0
FBtr0084104	1804	1608.04	3949	120.386
FBtr0332507	522	328.472	3	0.44772
FBtr0079719	526	332.306	1116	164.63
FBtr0086912	1881	1685.04	582.115	16.9349
FBtr0086915	2284	2088.04	1694.07	39.772
FBtr0086913	3254	3058.04	444.246	7.12139
FBtr0086914	2380	2184.04	383.566	8.60922
FBtr0088117	1002	806.036	0	0
FBtr0303156	572	377.312	4.56252	0.592771
FBtr0088247	973	777.036	1570	99.0471
FBtr0330625	1321	1125.04	6.11977	0.266656
FBtr0087595	1146	950.036	215.027	11.0952
FBtr0073540	503	310.117	268	42.3635
FBtr0089600	2496	2300.04	86.5437	1.84452
FBtr0342842	2523	2327.04	17.4563	0.367733
FBtr0079788	2227	2031.04	7.35157	0.177438
FBtr0079789	2019	1823.04	400.535	10.7703
FBtr0079790	1931	1735.04	82.1132	2.32
FBtr0085248	1400	1204.04	57676	2348.22
FBtr0073328	765	569.036	275	23.6906
FBtr0342579	793	597.036	0	0
FBtr0080282	589	393.962	0	0
FBtr0075492	1843	1647.04	2082	61.9671
FBtr0345382	2419	2223.04	19.5003	0.43001
FBtr0307509	2077	1881.04	185.5	4.83425
FBtr0078062	2592	2396.04	5977	122.285
